58,1.386728048324585,3.69136905670166,0.8743330240249634,229,152,127
59,1.416222095489502,3.603879928588867,0.8743330240249634,228,160,133
60,1.4388967752456665,3.5143942832946777,0.8743330240249634,226,168,140
61,1.4545598030090332,3.4234182834625244,0.8743330240249634,225,176,147
62,1.4633774757385254,3.3315062522888184,0.8743330240249634,224,183,153
63,1.4666905403137207,3.2391674518585205,0.8743330240249634,222,191,159
64,1.4666905403137207,3.146730899810791,0.8743330240249634,221,198,165
65,1.463377833366394,3.0543923377990723,0.8743330240249634,220,204,170
66,1.4545605182647705,2.9624805450439453,0.8743330240249634,219,210,176
67,1.4388971328735352,2.871504545211792,0.8743330240249634,218,216,181
68,1.4162225723266602,2.7820188999176025,0.8743330240249634,217,222,185
69,1.3867288827896118,2.6945297718048096,0.8743330240249634,216,227,189
70,1.350998878479004,2.6093897819519043,0.8743330240249634,216,232,193
71,1.3098303079605103,2.526745557785034,0.8743330240249634,215,236,197
72,1.264075756072998,2.446528911590576,0.8743330240249634,214,240,200
73,1.2138296365737915,2.369037389755249,0.8743330240249634,214,243,203
74,1.158375859260559,2.295170307159424,0.8743330240249634,213,246,206
75,1.099178671836853,2.2242817878723145,0.8743330240249634,213,249,208
76,1.0364521741867065,2.1564979553222656,0.8743330240249634,212,251,209
77,0.9686686992645264,2.093771457672119,0.8743330240249634,212,252,211
78,0.8977801203727722,2.034573554992676,0.8743330240249634,212,254,212
79,0.8239127993583679,1.9791197776794434,0.8743330240249634,212,254,212
80,0.7464216947555542,1.928873896598816,0.8743330240249634,212,255,212
81,0.6662054061889648,1.883118987083435,0.8743330240249634,212,255,212
82,0.5835607051849365,1.8419499397277832,0.8743330240249634,212,255,212
83,0.4984205663204193,1.8062193393707275,0.8743330240249634,212,255,212
84,0.4109317660331726,1.7767255306243896,0.8743330240249634,212,255,212
85,0.32144612073898315,1.754050850868225,0.8743330240249634,212,255,212
86,0.23046955466270447,1.7383878231048584,0.8743330240249634,212,255,212
87,0.13855786621570587,1.7295701503753662,0.8743330240249634,212,255,212
88,0.046218037605285645,1.7262572050094604,0.8743330240249634,212,255,212
89,-0.046217478811740875,1.72625732421875,0.8743330240249634,212,255,212
90,-0.13855686783790588,1.7295700311660767,0.8743330240249634,212,255,212
91,-0.23046837747097015,1.7383873462677002,0.8743330240249634,212,255,212
92,-0.3214447498321533,1.754050612449646,0.8743330240249634,212,255,212
93,-0.41093042492866516,1.7767255306243896,0.8743330240249634,212,255,212
94,-0.4984193742275238,1.8062191009521484,0.8743330240249634,212,255,212
95,-0.5835595726966858,1.8419493436813354,0.8743330240249634,212,255,212
96,-0.666204035282135,1.8831181526184082,0.8743330240249634,212,255,212
97,-0.7464203238487244,1.928873062133789,0.8743330240249634,212,255,212
98,-0.8239115476608276,1.9791191816329956,0.8743330240249634,212,255,212
99,-0.8977785110473633,2.0345726013183594,0.8743330240249634,212,255,212
100,-0.9686670303344727,2.0937702655792236,0.8743330240249634,212,255,212
